LATITUDE,LONGITUDE,FID,HFNAME,DISTRICT,VDC,WARD,TYPE
27.5,83.46,new+AF8-HF.3787,Lumbini Netralaya,rupandehi,SIDDHARTH NAGAR MUNICIPALITY,0,Private Hospital
27.5,83.46,new+AF8-HF.3788,Marchauwar Polyclinic,rupandehi,SIDDHARTH NAGAR MUNICIPALITY,0,Private Clinics
27.49,83.45,new+AF8-HF.3789,Universal College of Medical Sciences (UCMS),rupandehi,SIDDHARTH NAGAR MUNICIPALITY,0,Private Hospital
27.51,83.45,new+AF8-HF.3790,Namuna Integrated Development Council,rupandehi,SIDDHARTH NAGAR MUNICIPALITY,0,Other non+AC0-governmental
27.52,83.45,new+AF8-HF.3791,Marie Stopes Center,rupandehi,SIDDHARTH NAGAR MUNICIPALITY,0,Other non+AC0-governmental
27.55,83.55,new+AF8-HF.3792,Sikatahan SHP,rupandehi,SIKATAHAN,0,Health Post
27.39,83.36,new+AF8-HF.3793,Silautiya SHP,rupandehi,SILAUTIYA,0,Health Post
27.45,83.31,new+AF8-HF.3794,Sipawa SHP,rupandehi,SIPAWA,0,Health Post
27.63,83.4,new+AF8-HF.3795,Motipur PHC,rupandehi,SOURAHAPHARSATIKAR,0,Primary Health Care Centre
27.59,83.32,new+AF8-HF.3796,Suryapura SHP,rupandehi,SURYAPURA,0,Health Post
27.49,83.24,new+AF8-HF.3797,Tenuhawa SHP,rupandehi,TENUHAWA,0,Health Post
27.39,83.28,new+AF8-HF.3798,Thumhawa Piprahawa,rupandehi,THUMHAWA PIPRAHAWA,0,Health Post
27.58,83.44,new+AF8-HF.3799,Tikuligadh SHP,rupandehi,TIKULIGADH,0,Health Post
28.37,82.17,new+AF8-HF.3800,Tharmare PHC,salyan,THARMARE,0,Primary Health Care Centre
28.46,82.28,new+AF8-HF.3801,+ACI-District Hospital, Salyan+ACI-,salyan,KHALANGA,5,District Hospital
28.36,82.27,new+AF8-HF.3802,Lekhpokhara PHC,salyan,LEKHPOKHARA,2,Primary Health Care Centre
28.28,82.39,new+AF8-HF.3803,Garpa SHP,salyan,SARPANI GARPA,2,Health Post
28.23,82.35,new+AF8-HF.3804,Dhanwang SHP,salyan,DHANWANG,3,Health Post
28.5,82.23,new+AF8-HF.3805,Jimali SHP,salyan,JIMALI,1,Health Post
28.31,82.27,new+AF8-HF.3806,Tribeni SHP,salyan,TRIBENI,7,Health Post
28.51,82.33,new+AF8-HF.3808,Sibaratha SHP,salyan,SIBARATHA,9,Health Post
28.47,82.33,new+AF8-HF.3809,Kotbara SHP,salyan,KOTBARA,8,Health Post
28.47,82.19,new+AF8-HF.3810,Siddheswori SHP,salyan,SIDDHESWAR,5,Health Post
28.35,82.35,new+AF8-HF.3811,Korbang Jhimpe SHP,salyan,KORBANG JHIMPE,7,Health Post
28.41,82.21,new+AF8-HF.3812,Dandagaun HP,salyan,DANDAGAUN,4,Health Post
28.37,82.01,new+AF8-HF.3813,Nigalchula SHP,salyan,NIGALCHULA,4,Health Post
28.28,82.05,new+AF8-HF.3814,Rampur SHP,salyan,KALIMATI RAMPUR,2,Health Post
28.35,82.14,new+AF8-HF.3815,Hiwalcha HP,salyan,HIWALCHA,5,Health Post
28.38,82.12,new+AF8-HF.3816,Marke SHP,salyan,MARKE,4,Health Post
28.38,82.14,new+AF8-HF.3817,Sejuwal Takura SHP,salyan,SAIJUWAL TAKURA,1,Health Post
28.41,82.01,new+AF8-HF.3818,Majhkanda SHP,salyan,MAJH KANDA,5,Health Post
28.59,82.23,new+AF8-HF.3819,Kalagaun HP,salyan,KALAGAUN,2,Health Post
28.56,82.22,new+AF8-HF.3820,Marmaparikanda SHP,salyan,MARMAPARIKANDA,1,Health Post
28.41,82.32,new+AF8-HF.3821,Damachaur SHP,salyan,DAMACHAUR,3,Health Post
28.39,82.25,new+AF8-HF.3822,Syanikhal SHP,salyan,SYANIKHAL,5,Health Post
28.32,82.23,new+AF8-HF.3823,Chhayachhetra SHP,salyan,CHHAYACHHETRA,8,Health Post
28.43,82.23,new+AF8-HF.3824,Bajhkanda SHP,salyan,BAJH KANDA,6,Health Post
28.54,82.28,new+AF8-HF.3825,Bhalchaur SHP,salyan,BHALCHAUR,7,Health Post
28.28,82.16,new+AF8-HF.3826,Kavra HP,salyan,KAVRA,7,Health Post
28.3,82.17,new+AF8-HF.3827,Karagithi SHP,salyan,KARAGITHI,5,Health Post
28.51,82.03,new+AF8-HF.3828,Devsthal SHP,salyan,DEVSTHAL,9,Health Post
28.48,82.06,new+AF8-HF.3829,Ghajaripipal HP,salyan,DHAJARI PIPAL,5,Health Post
28.55,82.24,new+AF8-HF.3830,Badagaun SHP,salyan,BADAGAUN,3,Health Post
28.31,81.94,new+AF8-HF.3831,Kalche HP,salyan,KALIMATI KALCHE,4,Health Post
28.44,82.16,new+AF8-HF.3832,Kajeri HP,salyan,KAJERI,0,Health Post
28.3,81.83,new+AF8-HF.3833,Kaphrechaur HP,salyan,KABHRECHAUR,8,Health Post
28.3,82.13,new+AF8-HF.3834,Laxmipur SHP,salyan,LAXMIPUR,2,Health Post
28.57,82.06,new+AF8-HF.3835,Bame SHP,salyan,BAME,7,Health Post
28.59,82.15,new+AF8-HF.3836,Suikot SHP,salyan,SUIKOT,4,Health Post
28.27,82.36,new+AF8-HF.3837,Rim HP,salyan,RIM,1,Health Post
28.29,82.36,new+AF8-HF.3838,Sinwang SHP,salyan,SINWANG,6,Health Post
28.44,82.31,new+AF8-HF.3839,Kotmaula HP,salyan,KOTMALA,5,Health Post
28.37,82.19,new+AF8-HF.3840,Khalanga HP,salyan,KHALANGA,5,Health Post
28.41,82.11,new+AF8-HF.3841,Kupinde Daha SHP,salyan,KUPINDE DAHA,9,Health Post
28.51,82.4,new+AF8-HF.3842,Bafukhola SHP,salyan,BAFUKHOLA,3,Health Post
28.58,82.32,new+AF8-HF.3843,Darmakot HP,salyan,DARMAKOT,1,Health Post
28.42,82.3,new+AF8-HF.3844,Pipalneta SHP,salyan,PIPAL NETA,4,Health Post
28.55,82.34,new+AF8-HF.3845,Dhakadam SHP,salyan,DHAKADAM,4,Health Post
28.52,82.09,new+AF8-HF.3846,Bajhkot HP,salyan,MULKHOLA,4,Health Post
28.28,82.27,new+AF8-HF.3847,Sarikot HP,salyan,PHALAWANG,6,Health Post
27.22,87.29,new+AF8-HF.3848,Ankhibhui SHP,sankhuwasabha,ANKHIBHUI,0,Health Post
27.43,87.31,new+AF8-HF.3849,Bahrabise SHP,sankhuwasabha,BAHRABISE,0,Health Post
27.5,87.08,new+AF8-HF.3850,Bala SHP,sankhuwasabha,BALA,0,Health Post
27.34,87.29,new+AF8-HF.3851,Wana HP,sankhuwasabha,BANA,0,Health Post
27.33,87.26,new+AF8-HF.3852,Wana SHP,sankhuwasabha,BANA,0,Health Post
27.27,87.3,new+AF8-HF.3853,Baneswor SHP,sankhuwasabha,BANESWOR,0,Health Post
27.3,87.32,new+AF8-HF.3854,Chainpur PHC,sankhuwasabha,CHAINPUR,0,Primary Health Care Centre
27.76,87.41,new+AF8-HF.3855,Chepuwa SHP,sankhuwasabha,CHEPUWA,0,Health Post
27.41,87.26,new+AF8-HF.3856,Dhupu SHP,sankhuwasabha,DHUPU,0,Health Post
27.49,87.21,new+AF8-HF.3857,Diding SHP,sankhuwasabha,DIDING,0,Health Post
27.74,87.34,new+AF8-HF.3858,Hatiya HP,sankhuwasabha,HATIYA,0,Health Post
27.35,87.35,new+AF8-HF.3859,Jaljala SHP,sankhuwasabha,JALJALA,0,Health Post
27.86,87.42,new+AF8-HF.3860,Keemathnka HP,sankhuwasabha,KEEMATHNKA,0,Health Post
27.37,87.21,new+AF8-HF.3861,Khadbari District Hospital,sankhuwasabha,KHADBARI MUNICIPALITY,0,District Hospital
27.32,87.2,new+AF8-HF.3862,Tumlingtar HP,sankhuwasabha,KHADBARI MUNICIPALITY,0,Health Post
27.41,87.19,new+AF8-HF.3863,Pangma SHP,sankhuwasabha,KHADBARI MUNICIPALITY,0,Health Post
27.42,87.21,new+AF8-HF.3864,Malta SHP,sankhuwasabha,KHADBARI MUNICIPALITY,0,Health Post
27.41,87.23,new+AF8-HF.3865,Manakamana SHP,sankhuwasabha,KHADBARI MUNICIPALITY,0,Health Post
27.32,87.2,new+AF8-HF.3866,Manakamana Poly Clinic,sankhuwasabha,KHADBARI MUNICIPALITY,0,Private Clinics
27.4,87.24,new+AF8-HF.3867,Gramin Jankalyan,sankhuwasabha,KHADBARI MUNICIPALITY,0,Other non+AC0-governmental
27.27,87.26,new+AF8-HF.3868,Kharang HP,sankhuwasabha,KHARANG,0,Health Post
27.24,87.39,new+AF8-HF.3869,Mulkharka SHP,sankhuwasabha,MADIMULKHARKA,0,Health Post
27.26,87.35,new+AF8-HF.3870,Madi HP,sankhuwasabha,MADIRAMBENI,0,Health Post
27.59,87.27,new+AF8-HF.3871,Makalu HP,sankhuwasabha,MAKALU,0,Health Post
27.24,87.33,new+AF8-HF.3872,Mamling HP,sankhuwasabha,MAMLING,0,Health Post
27.48,87.12,new+AF8-HF.3873,Mangtewa SHP,sankhuwasabha,MANGTEWA,0,Health Post
27.47,87.25,new+AF8-HF.3874,Pangthapakhribas HP,sankhuwasabha,MATSYAPOKHARI,0,Health Post
27.29,87.42,new+AF8-HF.3875,Mawadin SHP,sankhuwasabha,MAWADIN,0,Health Post
27.56,87.28,new+AF8-HF.3876,Num SHP,sankhuwasabha,NUM,0,Health Post
27.3,87.44,new+AF8-HF.3877,Nundhaki HP,sankhuwasabha,NUNDHAKI,0,Health Post
27.6,87.33,new+AF8-HF.3878,Pathibhara SHP,sankhuwasabha,PATHIBHARA,0,Health Post
27.6,87.36,new+AF8-HF.3879,Pawakhola SHP,sankhuwasabha,PAWAKHOLA,0,Health Post
27.42,87.33,new+AF8-HF.3880,Sabhapokhari SHP,sankhuwasabha,SABHAPOKHARI,0,Health Post
27.31,87.36,new+AF8-HF.3881,Siddhakali SHP,sankhuwasabha,SIDDHAKALI,0,Health Post
27.35,87.39,new+AF8-HF.3882,Siddhapokhari SHP,sankhuwasabha,SIDDHAPOKHARI,0,Health Post
27.48,87.05,new+AF8-HF.3883,Sisuwa SHP,sankhuwasabha,SISUWAKHOLA,0,Health Post
27.42,87.15,new+AF8-HF.3884,Sitalpati HP,sankhuwasabha,SITALPATI,0,Health Post
27.38,87.29,new+AF8-HF.3885,Syabun SHP,sankhuwasabha,SYABUN,0,Health Post
27.21,87.39,new+AF8-HF.3886,Tamafok SHP,sankhuwasabha,TAMAFOK,0,Health Post
27.48,87.1,new+AF8-HF.3887,Tamku PHC,sankhuwasabha,TAMKU,0,Primary Health Care Centre
27.51,87.19,new+AF8-HF.3888,Yafu HP,sankhuwasabha,YAFU,0,Health Post
26.54,86.75,new+AF8-HF.3889,Sagarmatha Zonal Hospial,saptari,RAJBIRAJ MUNICIPALITY,3,District Hospital
26.65,86.91,new+AF8-HF.3890,Kanchanpur PHC,saptari,KANCHANPUR,7,Primary Health Care Centre
26.52,86.79,new+AF8-HF.3891,Babhangamakati Topa PHC,saptari,BAMANGAMAKATTI,1,Primary Health Care Centre
26.65,86.62,new+AF8-HF.3892,Kalyanpur PHC,saptari,KALYANPUR,3,Primary Health Care Centre
26.67,86.56,new+AF8-HF.3893,Kadarbona PHC,saptari,KUSHAHA,4,Primary Health Care Centre
26.76,86.54,new+AF8-HF.3894,Hardiya HP,saptari,HARDIYA,1,Health Post
26.76,86.55,new+AF8-HF.3895,Paschim Pipara HP,saptari,PIPRA (WEST),6,Health Post
26.58,86.62,new+AF8-HF.3896,Banauli SHP,saptari,BANAULI,3,Health Post
26.57,86.72,new+AF8-HF.3897,Jamuni Madhepura SHP,saptari,JAMUNI MADHEPURA,8,Health Post
26.55,86.69,new+AF8-HF.3898,Malekpur SHP,saptari,MALEKPUR,3,Health Post
26.6,86.65,new+AF8-HF.3899,Rampur Jamuwa SHP,saptari,RAMPUR JAMUWA,3,Health Post
26.6,86.6,new+AF8-HF.3900,Nengada SHP,saptari,NEGADA,4,Health Post
26.65,86.59,new+AF8-HF.3901,Khojpur SHP,saptari,KHOJPUR,8,Health Post
26.66,86.54,new+AF8-HF.3902,Malhanama SHP,saptari,MALHANAMA,3,Health Post
26.62,86.63,new+AF8-HF.3903,Maina Sahashrabahu HP,saptari,MAINA SAHASRABAHU,3,Health Post
26.48,86.66,new+AF8-HF.3904,Jhutaki SHP,saptari,JHUTAKI,6,Health Post
26.55,86.61,new+AF8-HF.3905,Kabilasha SHP,saptari,KABILASH,9,Health Post
26.51,86.79,new+AF8-HF.3906,Deuri Bharuwa SHP,saptari,DEURIMARUWA,9,Health Post
26.52,86.57,new+AF8-HF.3907,Deuri SHP,saptari,DEURI,6,Health Post
26.56,86.75,new+AF8-HF.3908,Maleth SHP,saptari,MALETH,3,Health Post
26.5,86.67,new+AF8-HF.3909,Nargho SHP,saptari,NARDHO,9,Health Post
26.5,86.7,new+AF8-HF.3910,Simraha Singiyon SHP,saptari,SIMRAHASIGIYOUN,7,Health Post
26.53,86.81,new+AF8-HF.3911,Mahadewa SHP,saptari,MAHADEVA,3,Health Post
26.51,86.59,new+AF8-HF.3912,Tarahi SHP,saptari,TARAHI,4,Health Post
26.58,86.74,new+AF8-HF.3913,Basbitti SHP,saptari,BASBITI,4,Health Post
26.53,86.77,new+AF8-HF.3914,Pharsaith SHP,saptari,FARSETH,8,Health Post
26.61,86.74,new+AF8-HF.3915,Terhauta SHP,saptari,TERAHOTA,4,Health Post
26.7,86.95,new+AF8-HF.3916,Odraha SHP,saptari,ODRAHA,4,Health Post
26.53,86.67,new+AF8-HF.3917,Belhi Chapena SHP,saptari,BELHICHAPENA,6,Health Post
26.63,86.86,new+AF8-HF.3918,Theliya SHP,saptari,THELIYA,3,Health Post
26.63,86.78,new+AF8-HF.3919,Sitapur HP,saptari,SITAPUR,7,Health Post
26.51,86.62,new+AF8-HF.3920,Pato HP,saptari,PATO,1,Health Post
26.49,86.73,new+AF8-HF.3921,Itahari Bishnupur HP,saptari,ITAHARI BISHNUPUR,1,Health Post
26.45,86.74,new+AF8-HF.3922,Lalapati HP,saptari,LALAPATI,7,Health Post
26.56,86.82,new+AF8-HF.3923,Bathnaha HP,saptari,BATHANAHA,1,Health Post
26.54,86.83,new+AF8-HF.3924,Bhagwatpur HP,saptari,BHAGAWATPUR,6,Health Post
26.47,86.75,new+AF8-HF.3925,Kocha Bakhari HP,saptari,KOCHABAKHARI,6,Health Post
26.45,86.73,new+AF8-HF.3926,Sakhada HP,saptari,CHHINNAMASTA,2,Health Post
26.47,86.7,new+AF8-HF.3927,Phakira HP,saptari,FAKIRA,5,Health Post
26.51,86.77,new+AF8-HF.3928,Bishahariya HP,saptari,BISHAHARIYA,3,Health Post
26.63,86.69,new+AF8-HF.3929,Shambhunath HP,saptari,SAMBHUNATH,3,Health Post
26.59,86.82,new+AF8-HF.3930,Prasbani SHP,saptari,PRASABANI,7,Health Post
26.61,86.84,new+AF8-HF.3931,Lohajara SHP,saptari,LOHAJARA,3,Health Post
27.42,85.04,new+AF8-HF.3932,Diman SHP,saptari,DIMAN,6,Health Post
26.56,86.59,new+AF8-HF.3933,Manraja SHP,saptari,MANRAJA,1,Health Post
26.63,86.7,new+AF8-HF.3934,Khoksar Parwaha SHP,saptari,KHOKSARPARBAHA,4,Health Post
26.64,86.65,new+AF8-HF.3935,Bhangaha SHP,saptari,BHANGAHA,3,Health Post
26.61,86.57,new+AF8-HF.3936,Siswa SHP,saptari,SISWABEIHI,1,Health Post
26.57,86.56,new+AF8-HF.3937,Fulkahi SHP,saptari,FULKAHI,5,Health Post
26.59,86.9,new+AF8-HF.3938,Bairawa SHP,saptari,BAIRAWA,1,Health Post
26.66,86.56,new+AF8-HF.3939,Pansera SHP,saptari,PANSERA,3,Health Post
26.48,86.77,new+AF8-HF.3940,Launiya SHP,saptari,LAUNIYA,1,Health Post
26.57,86.79,new+AF8-HF.3941,Pakari SHP,saptari,PAKARI,5,Health Post
26.65,86.89,new+AF8-HF.3942,Rupnagar SHP,saptari,RAMPUR JAMUWA,30,Health Post
27.42,85.04,new+AF8-HF.3943,Dharampur SHP,saptari,DHARAMPUR,5,Health Post
27.42,85.04,new+AF8-HF.3944,Hariharpur SHP,saptari,HARIHARPUR,3,Health Post
26.65,86.51,new+AF8-HF.3945,Tikuliya A SHP,saptari,TIKULIYA,2,Health Post
26.63,86.52,new+AF8-HF.3946,Tikuliya B SHP,saptari,TIKULIYA,6,Health Post
26.55,86.54,new+AF8-HF.3947,Ram Nagar SHP,saptari,RAMNAGAR,1,Health Post
26.62,86.52,new+AF8-HF.3948,Paterwa SHP,saptari,PATERWA,2,Health Post
26.55,86.5,new+AF8-HF.3949,Belhi SHP,saptari,BELHI,3,Health Post
26.67,86.53,new+AF8-HF.3950,Haripur SHP,saptari,HARIPUR,1,Health Post
26.6,86.62,new+AF8-HF.3951,Inaruwa Phulbadiya HP,saptari,INARWA FULPARIYA,3,Health Post
26.6,86.67,new+AF8-HF.3952,Basbalpur SHP,saptari,BASBALPUR,4,Health Post
26.64,86.58,new+AF8-HF.3953,Banarjhula HP,saptari,BANARJHULA,4,Health Post
26.63,86.68,new+AF8-HF.3954,Mohanpur SHP,saptari,MOHANPUR,1,Health Post
26.6,86.52,new+AF8-HF.3955,Malhaniya SHP,saptari,MALHANIYA,2,Health Post
26.55,86.56,new+AF8-HF.3956,Kachan SHP,saptari,KACHAN,6,Health Post
27.43,85.03,new+AF8-HF.3957,Bode Barsain HP,saptari,BODEBARSAIEN,8,Health Post
26.54,86.58,new+AF8-HF.3958,Khadakpur SHP,saptari,KHADGAPUR,3,Health Post
26.5,86.8,new+AF8-HF.3959,Ko Madhepura SHP,saptari,KO.MADHEPURA,4,Health Post
26.5,86.82,new+AF8-HF.3960,Ko Barsain SHP,saptari,BARSAIN (KO.),7,Health Post
26.53,86.64,new+AF8-HF.3961,Brahampur HP,saptari,BRAHMAPUR,6,Health Post
26.62,86.9,new+AF8-HF.3962,Badgama SHP,saptari,BADGAMA,2,Health Post
26.67,86.93,new+AF8-HF.3963,Ghoganpur SHP,saptari,DHODHANPUR,4,Health Post
26.65,86.94,new+AF8-HF.3964,Purb Pipra SHP,saptari,PIPRA (EAST),4,Health Post
26.56,86.84,new+AF8-HF.3965,Dadha SHP,saptari,DADHA,2,Health Post
26.56,86.87,new+AF8-HF.3966,Madhuwapur SHP,saptari,MADHAWAPUR,5,Health Post
26.58,86.88,new+AF8-HF.3967,Trikol SHP,saptari,TRIKOLA,6,Health Post
26.53,86.87,new+AF8-HF.3968,Yoginiya 1 SHP,saptari,JOGINIYA+AC0-1,5,Health Post
27.43,85.03,new+AF8-HF.3969,Bharadah SHP,saptari,BHARDAHA,1,Health Post
26.56,86.88,new+AF8-HF.3970,Portaha SHP,saptari,PORTAHA,1,Health Post
26.6,86.87,new+AF8-HF.3971,Mainakaderi SHP,saptari,MAINAKADERI,5,Health Post
26.63,86.82,new+AF8-HF.3972,Bakdhuwa HP,saptari,BAKDHAUWA,3,Health Post
26.46,86.87,new+AF8-HF.3973,Gobargadha SHP,saptari,GOBARGADA,2,Health Post
26.73,86.52,new+AF8-HF.3974,Daulatpur SHP,saptari,DAULATPUR,7,Health Post
26.51,86.86,new+AF8-HF.3975,Hanumannagar HP,saptari,HANUMAN NAGAR,4,Health Post
26.6,86.9,new+AF8-HF.3976,Baramajhiya HP,saptari,BARAMJHIYA,3,Health Post
26.69,86.94,new+AF8-HF.3977,Kamalpur HP,saptari,KAMALPUR,6,Health Post
26.56,86.62,new+AF8-HF.3978,Banaula SHP,saptari,BANAULA,2,Health Post
26.47,86.68,new+AF8-HF.3979,Banainiya SHP,saptari,BANAINIYA,4,Health Post
26.52,86.73,new+AF8-HF.3980,Boriya SHP,saptari,BORIYA,7,Health Post
26.53,86.61,new+AF8-HF.3981,Bhutahi SHP,saptari,BHUTAHI,8,Health Post
26.57,86.76,new+AF8-HF.3982,Dighwa SHP,saptari,DIDHAWA,7,Health Post
27.43,85.04,new+AF8-HF.3983,Phattepur SHP,saptari,FATEPUR,3,Health Post
26.63,86.8,new+AF8-HF.3984,Jandol SHP,saptari,JANDAUL,4,Health Post
26.5,86.74,new+AF8-HF.3985,Barahi Birpur HP,saptari,BIRPURBARAHI,8,Health Post
26.63,86.71,new+AF8-HF.3986,Raypur HP,saptari,RAYAPUR,8,Health Post
26.56,86.68,new+AF8-HF.3987,Patthargada HP,saptari,PATTHARGADA,5,Health Post
26.55,86.78,new+AF8-HF.3988,Dumari HP,saptari,RAJBIRAJ MUNICIPALITY,10,Health Post
26.5,86.84,new+AF8-HF.3989,Inaruwa SHP,saptari,INARWA,5,Health Post
26.52,86.86,new+AF8-HF.3990,Yoginiya 2 SHP,saptari,JOGINIYA+AC0-2,4,Health Post
26.59,86.85,new+AF8-HF.3991,Goithi SHP,saptari,GOITHI,7,Health Post
26.5,86.63,new+AF8-HF.3992,Aurahi SHP,saptari,AURAHI,3,Health Post
26.59,86.57,new+AF8-HF.3993,Sarswar SHP,saptari,SARASWOR,2,Health Post
26.63,86.92,new+AF8-HF.3994,Jagatpur SHP,saptari,JAGATPUR,5,Health Post
26.46,86.81,new+AF8-HF.3995,Rampur Malhaniya SHP,saptari,RAMPUR MALHANIYA,8,Health Post
26.47,86.79,new+AF8-HF.3996,Sakarpura SHP,saptari,SANKARPURA,8,Health Post
26.48,86.81,new+AF8-HF.3997,Koiladi SHP,saptari,KOILADI,1,Health Post
26.47,86.77,new+AF8-HF.3998,Tilathi SHP,saptari,TILATHI,4,Health Post
26.57,86.53,new+AF8-HF.3999,Rautahat HP,saptari,RAUTAHAT,8,Health Post
26.57,86.51,new+AF8-HF.4000,Mauwaha SHP,saptari,MAUWAHA,2,Health Post
26.57,86.65,new+AF8-HF.4001,Arnaha HP,saptari,ARNAHA,4,Health Post
26.52,86.65,new+AF8-HF.4002,Gamhariya Prawahan SHP,saptari,GAMHARIYAPARWAHA,4,Health Post
26.71,86.54,new+AF8-HF.4003,Madhupati SHP,saptari,MADHUPATI,7,Health Post
26.6,86.56,new+AF8-HF.4004,Dhangadi SHP,saptari,DHANAGADI,2,Health Post
26.58,86.7,new+AF8-HF.4005,Kataiya SHP,saptari,KATAIYA,4,Health Post
26.53,86.75,new+AF8-HF.4006,+ACI-FPAN, Saptari+ACI-,saptari,RAJBIRAJ MUNICIPALITY,7,Other NGO Health Facility
26.74,86.93,new+AF8-HF.4007,Anukul Polyclinic,saptari,FATEPUR,3,Private Clinics
26.56,86.75,new+AF8-HF.4008,Prathamik Kaan Upachar Kendra,saptari,MALETH,3,Other NGO Health Facility
26.74,86.93,new+AF8-HF.4009,Kanchan Policlinic,saptari,FATEPUR,3,Private Clinics
26.65,86.89,new+AF8-HF.4010,Asian Aama Nepal Thatha Kriti Health Care Center,saptari,RUPNAGAR,7,Hospital (NGO)
26.55,86.88,new+AF8-HF.4011,Bhardaha Hospital Pvt. Ltd.,saptari,BHARDAHA,1,Private Hospital
26.74,86.93,new+AF8-HF.4012,Fattepur Model Hospital,saptari,FATEPUR,3,Private Hospital
28.84,81.62,new+AF8-HF.4013,Fattepur Aarogya Samudayik Hospital,saptari,FATEPUR,3,Community Hospital (NGO)
26.64,86.87,new+AF8-HF.4014,Dharmeshwor Hospital Pvt. Ltd.,saptari,THELIYA,9,Private Hospital
26.74,86.94,new+AF8-HF.4015,Om Sai Manakamana Aarogya Center,saptari,FATEPUR,3,Private Hospital
26.54,86.74,new+AF8-HF.4016,Krishna X+AC0-Ray,saptari,PATERWA,4,Radiology
29.07,80.42,new+AF8-HF.4017,Diagnostic Center,saptari,RAJBIRAJ MUNICIPALITY,4,Diagnostic Centre
26.54,86.75,new+AF8-HF.4018,Suresh X+AC0-Ray,saptari,RAJBIRAJ MUNICIPALITY,7,Radiology
26.54,86.75,new+AF8-HF.4019,Sagarmatha X+AC0-Ray,saptari,RAJBIRAJ MUNICIPALITY,4,Radiology
26.54,86.75,new+AF8-HF.4020,Mandal X+AC0-Ray,saptari,RAJBIRAJ MUNICIPALITY,4,Radiology
26.54,86.75,new+AF8-HF.4021,Aamar Nath Pathology,saptari,RAJBIRAJ MUNICIPALITY,7,Private Laboratory
26.54,86.75,new+AF8-HF.4022,Om Shanti Pathology Clinic,saptari,RAJBIRAJ MUNICIPALITY,4,Private Laboratory
26.56,86.75,new+AF8-HF.4023,Ankha Upachar Kendra,saptari,MALETH,3,Other Private HF
26.62,86.62,new+AF8-HF.4024,Maai Jhumna Ayurved Pharmacy,saptari,MAINA SAHASRABAHU,1,Aayurveda offices
26.54,86.75,new+AF8-HF.4025,Muskan Dental Clinic,saptari,RAJBIRAJ MUNICIPALITY,4,Private Clinics
26.85,85.56,new+AF8-HF.4026,+ACI-Malangawa District Hospital, Sarlahi+ACI-,sarlahi,MALANGAWA MUNICIPALITY,8,District Hospital
26.94,85.52,new+AF8-HF.4027,Jamuniya PHC,sarlahi,JAMUNIYA,3,Primary Health Care Centre
27,85.46,new+AF8-HF.4028,Barahathawa PHC,sarlahi,BARAHATHAWA,5,Primary Health Care Centre
26.8,85.37,new+AF8-HF.4029,Achalgadh PHC,sarlahi,ACHALGADH,4,Primary Health Care Centre
27.05,85.63,new+AF8-HF.4030,Lalbandi PHC,sarlahi,LALBANDI,9,Primary Health Care Centre
27.02,85.57,new+AF8-HF.4031,Haripur PHC,sarlahi,HARIPUR,9,Primary Health Care Centre
26.99,85.43,new+AF8-HF.4032,Hajariya SHP,sarlahi,HAJARIYA,8,Health Post
26.94,85.42,new+AF8-HF.4033,Harkathawa HP,sarlahi,MANPUR,4,Health Post
26.95,85.52,new+AF8-HF.4034,Hempur SHP,sarlahi,HEMPUR,6,Health Post
26.8,85.43,new+AF8-HF.4035,Bahadurpur SHP,sarlahi,BAHADURPUR,1,Health Post
26.86,85.51,new+AF8-HF.4036,Kodena SHP,sarlahi,KODENA,1,Health Post
26.83,85.53,new+AF8-HF.4037,Khutauna SHP,sarlahi,KHUTAUNA,5,Health Post
26.85,85.54,new+AF8-HF.4038,Musauli SHP,sarlahi,MUSAULI,2,Health Post
27.1,85.51,new+AF8-HF.4039,Dhungrekhola SHP,sarlahi,DHUNGREKHOLA,4,Health Post
27,85.54,new+AF8-HF.4040,Pidari HP,sarlahi,PIDARI,7,Health Post
26.89,85.5,new+AF8-HF.4041,Sundarpur SHP,sarlahi,SUNDARPUR,6,Health Post
26.88,85.49,new+AF8-HF.4042,Laxmipur Sukchina SHP,sarlahi,LAXMIPURSU,7,Health Post
26.93,85.59,new+AF8-HF.4043,Mohanpur SHP,sarlahi,MOHANPUR,1,Health Post
26.91,85.66,new+AF8-HF.4044,Dhankaul HP,sarlahi,DHANAKAULPACHHIYATI,5,Health Post
26.97,85.43,new+AF8-HF.4045,Sundarpur Choharwa SHP,sarlahi,SUNDARPUR CHULDAWA,9,Health Post
26.83,85.37,new+AF8-HF.4046,Khirwa Muglaha SHP,sarlahi,KHIRWA,2,Health Post
27.12,85.49,new+AF8-HF.4047,Karmaiya SHP,sarlahi,KARMAIYA,7,Health Post
27,85.5,new+AF8-HF.4048,Janakinagar SHP,sarlahi,JANAKINAGAR,3,Health Post
26.98,85.6,new+AF8-HF.4049,Pidariya SHP,sarlahi,PIDARIYA,5,Health Post
26.82,85.49,new+AF8-HF.4050,Simara HP,sarlahi,SIMARA,9,Health Post
26.96,85.45,new+AF8-HF.4051,Laukath HP,sarlahi,LAUKATH,8,Health Post
26.95,85.52,new+AF8-HF.4052,Belhi SHP,sarlahi,BELHI,9,Health Post
27.01,85.49,new+AF8-HF.4053,Gangapur HP,sarlahi,MURTIYA,3,Health Post
26.85,85.38,new+AF8-HF.4054,Ramnagarbahaur SHP,sarlahi,RAMNAGARBAHAUR,9,Health Post
