FID,the_geom,NQID,HFNAME,DISTRICT,VDC,WARD,LATITUDE,LONGITUDE,ALTITUDE,TYPE,EZONE,MAJROTYP,REGION
new_HF.3572,POINT (85.28 26.76),5010,Mahendra Das Health Clinic,rautahat,GAUR MUNICIPALITY,5,26.76,85.28,72,Private Clinics,Terai,Private clinics,Central
new_HF.3573,POINT (85.24 26.98),5011,Jana Samudayek Clinic,rautahat,KATAHARIYA,8,26.98,85.24,80,Private Clinics,Terai,Private clinics,Central
new_HF.3574,POINT (85.32 26.95),5012,Anamica Clinic,rautahat,GARUDABAIRIYA,6,26.95,85.32,77,Private Clinics,Terai,Private clinics,Central
new_HF.3575,POINT (85.31 26.94),5013,Samudayik Swasthya Ikai,rautahat,MAHAMADPUR,6,26.94,85.31,64,Other Government HF,Terai,Other HFs,Central
new_HF.3576,POINT (85.27 26.77),5014,Electro Homoeo Clinic,rautahat,GAUR MUNICIPALITY,5,26.77,85.27,50,Private Clinics,Terai,Private clinics,Central
new_HF.3577,POINT (85.35 27.11),5015,DNS Phisiotherapy Clinic,rautahat,CHANDRANIGAHAPUR,6,27.11,85.35,100,Private Clinics,Terai,Private clinics,Central
new_HF.3578,POINT (85.36 27.12),5016,Upaddhaya Clinic,rautahat,CHANDRANIGAHAPUR,10,27.12,85.36,124,Private Clinics,Terai,Private clinics,Central
new_HF.3579,POINT (85.38 26.97),5017,Raj Polyclinic,rautahat,SAMANPUR,4,26.97,85.38,75,Private Clinics,Terai,Private clinics,Central
new_HF.3580,POINT (85.28 26.76),5018,Karagar Health Center,rautahat,GAUR MUNICIPALITY,5,26.76,85.28,52,Other Government Hospital,Terai,Government hospital,Central
new_HF.3581,POINT (85.31 26.95),5019,B K Chaudhari Chikitsala Sewa kendra,rautahat,BAIRIYA,6,26.95,85.31,73,Other Private HF,Terai,Other HFs,Central
new_HF.3582,POINT (85.27 26.77),5020,Dr. Pramod Kumar Jha Clinic,rautahat,GAUR MUNICIPALITY,8,26.77,85.27,58,Private Clinics,Terai,Private clinics,Central
new_HF.3583,POINT (85.28 26.77),5021,Dr. Zeba Tabassum Clinic,rautahat,GAUR MUNICIPALITY,8,26.77,85.28,46,Private Clinics,Terai,Private clinics,Central
new_HF.3584,POINT (85.27 26.77),5022,Dr. Thipurati Mishra,rautahat,GAUR MUNICIPALITY,9,26.77,85.27,60,Private Clinics,Terai,Private clinics,Central
new_HF.3585,POINT (85.28 26.76),5023,Dr. Rampreet Rai Clinic,rautahat,GAUR MUNICIPALITY,1,26.76,85.28,48,Private Clinics,Terai,Private clinics,Central
new_HF.3586,POINT (85.27 26.77),5024,Dr. Kausharalaya Clinic,rautahat,GAUR MUNICIPALITY,8,26.77,85.27,55,Private Clinics,Terai,Private clinics,Central
new_HF.3587,POINT (85.27 26.77),5025,Center Heart Clinic,rautahat,GAUR MUNICIPALITY,8,26.77,85.27,49,Private Clinics,Terai,Private clinics,Central
new_HF.3588,POINT (85.36 27.12),6009,Chandranigahapur Hospital Pvt. Ltd.,rautahat,CHANDRANIGAHAPUR,1,27.12,85.36,109,Private Hospital,Terai,Private hospital,Central
new_HF.3589,POINT (85.32 26.95),6010,Health Hand Hospital and Research Center,rautahat,BAIRIYA,6,26.95,85.32,71,Private Hospital,Terai,Private hospital,Central
new_HF.3590,POINT (85.28 26.76),6011,Dr. Taiyab Nursing Home Children Life Care,rautahat,GAUR MUNICIPALITY,1,26.76,85.28,68,Private Hospital,Terai,Private hospital,Central
new_HF.3591,POINT (85.36 27.12),6012,Janakpur Samudayik Aspatal,rautahat,CHANDRANIGAHAPUR,1,27.12,85.36,105,Community Hospital (NGO),Terai,Non-government hospital,Central
new_HF.3592,POINT (85.32 26.95),7008,Najiya Classic X-Ray,rautahat,BAIRIYA,6,26.95,85.32,73,Radiology,Terai,Radiology/lab,Central
new_HF.3593,POINT (85.28 26.76),7009,Sanjibani Pathology,rautahat,GAUR MUNICIPALITY,5,26.76,85.28,31,Private Laboratory,Terai,Radiology/lab,Central
new_HF.3594,POINT (85.35 27.11),7010,Advance Digonostic Center,rautahat,CHANDRANIGAHAPUR,6,27.11,85.35,118,Diagnostic Centre,Terai,Radiology/lab,Central
new_HF.3595,POINT (85.28 26.76),7011,Das Pathology,rautahat,GAUR MUNICIPALITY,8,26.76,85.28,50,Private Laboratory,Terai,Radiology/lab,Central
new_HF.3596,POINT (85.27 26.77),7012,Manoj Diagnostic & Medical Research Center,rautahat,GAUR MUNICIPALITY,5,26.77,85.27,41,Diagnostic Centre,Terai,Radiology/lab,Central
new_HF.3597,POINT (85.28 26.77),7013,Nepal Photology,rautahat,GAUR MUNICIPALITY,8,26.77,85.28,63,Private Laboratory,Terai,Radiology/lab,Central
new_HF.3598,POINT (85.84 26.98),7014,Gupta Pathology Clinic or Laboratory,rautahat,KATAHARIYA,8,26.98,85.84,64,Private Laboratory,Terai,Radiology/lab,Central
new_HF.3599,POINT (85.28 26.76),7015,City Top PathologyLaboratory,rautahat,GAUR MUNICIPALITY,1,26.76,85.28,67,Private Laboratory,Terai,Radiology/lab,Central
new_HF.3600,POINT (85.36 27.12),7016,Poly Pathology,rautahat,CHANDRANIGAHAPUR,1,27.12,85.36,105,Private Laboratory,Terai,Radiology/lab,Central
new_HF.3601,POINT (85.36 27.12),7017,Thakur Pathology,rautahat,CHANDRANIGAHAPUR,1,27.12,85.36,110,Private Laboratory,Terai,Radiology/lab,Central
new_HF.3602,POINT (85.32 26.95),7018,Adarsha Janch Ghar,rautahat,BAIRIYA,6,26.95,85.32,71,Private Laboratory,Terai,Radiology/lab,Central
new_HF.3603,POINT (85.32 26.95),7019,Sanjibani Digonostic Center,rautahat,BAIRIYA,6,26.95,85.32,72,Diagnostic Centre,Terai,Radiology/lab,Central
new_HF.3604,POINT (85.32 26.95),7020,New Gadimai Digonostic Center,rautahat,BAIRIYA,6,26.95,85.32,76,Diagnostic Centre,Terai,Radiology/lab,Central
new_HF.3605,POINT (85.27 26.77),7021,M.K. Narayani Photology,rautahat,GAUR MUNICIPALITY,8,26.77,85.27,65,Private Laboratory,Terai,Radiology/lab,Central
new_HF.3606,POINT (85.3 26.93),7022,Advance PhotologyLaboratory,rautahat,MAHAMADPUR,8,26.93,85.3,65,Private Laboratory,Terai,Radiology/lab,Central
new_HF.3607,POINT (85.27 26.77),7023,Mega Photology,rautahat,GAUR MUNICIPALITY,5,26.77,85.27,63,Private Laboratory,Terai,Radiology/lab,Central
new_HF.3608,POINT (85.31 26.93),7024,Maa-Durga PathologyLaboratory,rautahat,MAHAMADPUR,8,26.93,85.31,69,Private Laboratory,Terai,Radiology/lab,Central
new_HF.3609,POINT (85.36 27.12),7025,Parnami Dental & Digonostic Center,rautahat,CHANDRANIGAHAPUR,1,27.12,85.36,119,Diagnostic Centre,Terai,Radiology/lab,Central
new_HF.3610,POINT (85.35 27.11),8003,Eye Care Center,rautahat,CHANDRANIGAHAPUR,1,27.11,85.35,110,Private Clinics,Terai,Private clinics,Central
new_HF.3611,POINT (85.28 26.78),8004,Gaur Eye Hospital,rautahat,GAUR MUNICIPALITY,12,26.78,85.28,51,Hospital (NGO),Terai,Non-government hospital,Central
new_HF.3612,POINT (85.28 26.77),8025,Ravi Dental Clinic,rautahat,GAUR MUNICIPALITY,8,26.77,85.28,48,Private Clinics,Terai,Private clinics,Central
new_HF.3613,POINT (85.28 26.76),8026,Dalu Dental Clinic,rautahat,GAUR MUNICIPALITY,8,26.76,85.28,49,Private Clinics,Terai,Private clinics,Central
new_HF.3614,POINT (85.28 26.76),8027,Naufil Cosmetic Dental Clinic,rautahat,GAUR MUNICIPALITY,8,26.76,85.28,56,Private Clinics,Terai,Private clinics,Central
new_HF.3615,POINT (85.27 26.77),8028,Rukminiraj Dental Clinic,rautahat,GAUR MUNICIPALITY,5,26.77,85.27,51,Private Clinics,Terai,Private clinics,Central
new_HF.3616,POINT (85.35 27.1),8085,District Ayurved Health Center,rautahat,CHANDRANIGAHAPUR,8,27.1,85.35,100,Aayurveda offices,Terai,Other HFs,Central
new_HF.3617,POINT (82.62 28.32),5331,"District Hospital, Rolpa",rolpa,LIWANG,4,28.32,82.62,1227,District Hospital,Hill,Government hospital,Mid-western
new_HF.3618,POINT (82.73 28.25),5333,Sulichaur PHC,rolpa,MIJHING,7,28.25,82.73,785,Primary Health Care Centre,Hill,PHCC,Mid-western
new_HF.3619,POINT (82.51 28.19),5341,Holeri PHC,rolpa,SAKHI,1,28.19,82.51,1904,Primary Health Care Centre,Hill,PHCC,Mid-western
new_HF.3620,POINT (82.76 28.2),53001,Aresh SHP,rolpa,ARESH,3,28.2,82.76,1504,Health Post,Hill,SHP,Mid-western
new_HF.3621,POINT (82.55 28.4),53002,Bhawang SHP,rolpa,BHABANG,9,28.4,82.55,1468,Health Post,Hill,SHP,Mid-western
new_HF.3622,POINT (82.65 28.46),53003,Bhirul SHP,rolpa,MIRUL,4,28.46,82.65,1890,Health Post,Hill,SHP,Mid-western
new_HF.3623,POINT (82.41 28.28),53004,Budagaun SHP,rolpa,BUDAGAUN,1,28.28,82.41,1736,Health Post,Hill,SHP,Mid-western
new_HF.3624,POINT (82.67 28.33),53005,Dhawang HP,rolpa,DHAWANG,8,28.33,82.67,1789,Health Post,Hill,HP,Mid-western
new_HF.3625,POINT (82.47 28.17),53006,Dubring SHP,rolpa,DUBRING,4,28.17,82.47,1625,Health Post,Hill,SHP,Mid-western
new_HF.3626,POINT (82.55 28.16),53007,Dubidanda SHP,rolpa,DUBIDANDA,6,28.16,82.55,1362,Health Post,Hill,SHP,Mid-western
new_HF.3627,POINT (82.52 28.48),53008,Kewari HP,rolpa,ERIWANG,6,28.48,82.52,1631,Health Post,Hill,HP,Mid-western
new_HF.3628,POINT (82.73 28.31),53009,Fagaam SHP,rolpa,FAGAAM,6,28.31,82.73,1510,Health Post,Hill,SHP,Mid-western
new_HF.3629,POINT (82.86 28.36),53010,Gaam SHP,rolpa,GAAM,5,28.36,82.86,1747,Health Post,Hill,SHP,Mid-western
new_HF.3630,POINT (82.5 28.32),53011,Gairigaun SHP,rolpa,GAIRIGAUN,6,28.32,82.5,1805,Health Post,Hill,SHP,Mid-western
new_HF.3631,POINT (82.71 28.29),53012,Gajul HP,rolpa,GAJUL,1,28.29,82.71,1381,Health Post,Hill,HP,Mid-western
new_HF.3632,POINT (82.51 28.39),53013,Ghartigaun SHP,rolpa,GHARTI GAUN,1,28.39,82.51,1458,Health Post,Hill,SHP,Mid-western
new_HF.3633,POINT (82.66 28.21),53014,Ghodagaun HP,rolpa,GHODAGAUN,1,28.21,82.66,813,Health Post,Hill,HP,Mid-western
new_HF.3634,POINT (82.86 28.36),53015,Gumchal SHP,rolpa,GUMCHAL,3,28.36,82.86,1747,Health Post,Hill,SHP,Mid-western
new_HF.3635,POINT (82.79 28.32),53016,Harjang HP,rolpa,HARJANG,2,28.32,82.79,1658,Health Post,Hill,HP,Mid-western
new_HF.3636,POINT (82.74 28.38),53017,Jailwang SHP,rolpa,JAILWANG,3,28.38,82.74,1637,Health Post,Hill,SHP,Mid-western
new_HF.3637,POINT (82.8 28.36),53018,Powang HP,rolpa,JAIMAKASALA,4,28.36,82.8,1432,Health Post,Hill,HP,Mid-western
new_HF.3638,POINT (82.59 28.26),53019,Jankot SHP,rolpa,JANGKOT,4,28.26,82.59,1621,Health Post,Hill,SHP,Mid-western
new_HF.3639,POINT (82.59 28.19),53020,Jaulipokhari SHP,rolpa,JAULIPOKHARI,7,28.19,82.59,1682,Health Post,Hill,SHP,Mid-western
new_HF.3640,POINT (82.6 28.25),53021,Jedwang SHP,rolpa,JEDWANG,0,28.25,82.6,1249,Health Post,Hill,SHP,Mid-western
new_HF.3641,POINT (82.45 28.21),53022,Jhenam SHP,rolpa,JHENAM,5,28.21,82.45,1373,Health Post,Hill,SHP,Mid-western
new_HF.3642,POINT (82.42 28.43),53023,Jinawang HP,rolpa,JINABANG,1,28.43,82.42,1513,Health Post,Hill,HP,Mid-western
new_HF.3643,POINT (82 28),53024,Nerpa HP,rolpa,JUNGAR,4,28,82,1436,Health Post,Hill,HP,Mid-western
new_HF.3644,POINT (82.54 28.28),53025,Kareti HP,rolpa,KARETI,6,28.28,82.54,1555,Health Post,Hill,HP,Mid-western
new_HF.3645,POINT (82.69 28.28),53026,Khumel SHP,rolpa,KHUMEL,4,28.28,82.69,1665,Health Post,Hill,SHP,Mid-western
new_HF.3646,POINT (82.68 28.2),53027,Khungri SHP,rolpa,KHUNGRI,2,28.2,82.68,793,Health Post,Hill,SHP,Mid-western
new_HF.3647,POINT (82.54 28.37),53028,Korchawang HP,rolpa,KORCHABANG,7,28.37,82.54,1775,Health Post,Hill,HP,Mid-western
new_HF.3648,POINT (82.58 28.33),53029,Kotgaun HP,rolpa,KOTGAUN,4,28.33,82.58,1406,Health Post,Hill,HP,Mid-western
new_HF.3649,POINT (82.6 28.47),53030,Kureli SHP,rolpa,KURELI,8,28.47,82.6,1711,Health Post,Hill,SHP,Mid-western
new_HF.3650,POINT (82.64 28.31),53031,Liwang HP,rolpa,LIWANG,6,28.31,82.64,1303,Health Post,Hill,HP,Mid-western
new_HF.3651,POINT (82.57 28.17),53032,Masina SHP,rolpa,MASINA,3,28.17,82.57,1587,Health Post,Hill,SHP,Mid-western
new_HF.3652,POINT (82.49 28.27),53034,Nuwagaun SHP,rolpa,NUWAGAUN,5,28.27,82.49,1231,Health Post,Hill,SHP,Mid-western
new_HF.3653,POINT (82.52 28.52),53035,Pachhawang SHP,rolpa,PACHHABANG,7,28.52,82.52,2119,Health Post,Hill,SHP,Mid-western
new_HF.3654,POINT (82.43 28.49),53036,Pakhapani SHP,rolpa,PAKHAPANI,7,28.49,82.43,1781,Health Post,Hill,SHP,Mid-western
new_HF.3655,POINT (82.83 28.27),53037,Pang SHP,rolpa,PANG,6,28.27,82.83,1577,Health Post,Hill,SHP,Mid-western
new_HF.3656,POINT (82.55 28.49),53038,Rangkot SHP,rolpa,RANGKOT,3,28.49,82.55,2219,Health Post,Hill,SHP,Mid-western
new_HF.3657,POINT (82.54 28.44),53039,Rangsi HP,rolpa,RANGSI,6,28.44,82.54,1842,Health Post,Hill,HP,Mid-western
new_HF.3658,POINT (82.46 28.47),53040,Rank SHP,rolpa,RANK,4,28.47,82.46,1709,Health Post,Hill,SHP,Mid-western
new_HF.3659,POINT (82.82 28.39),53042,Seram SHP,rolpa,SERAM,1,28.39,82.82,1719,Health Post,Hill,SHP,Mid-western
new_HF.3660,POINT (82.83 28.24),53043,Sirpa SHP,rolpa,SIRPA,1,28.24,82.83,1689,Health Post,Hill,SHP,Mid-western
new_HF.3661,POINT (82.81 28.35),53044,Siuri SHP,rolpa,SIURI,7,28.35,82.81,1721,Health Post,Hill,SHP,Mid-western
new_HF.3662,POINT (82.48 28.43),53045,Talawang SHP,rolpa,TALABANG,3,28.43,82.48,1712,Health Post,Hill,SHP,Mid-western
new_HF.3663,POINT (82.75 28.23),53046,Tewang SHP,rolpa,TEWANG,9,28.23,82.75,1633,Health Post,Hill,SHP,Mid-western
new_HF.3664,POINT (82.71 28.52),53047,Thawang HP,rolpa,THABANG,4,28.52,82.71,1971,Health Post,Hill,HP,Mid-western
new_HF.3665,POINT (82.8 28.43),53048,Uwa SHP,rolpa,UWA,6,28.43,82.8,1818,Health Post,Hill,SHP,Mid-western
new_HF.3666,POINT (82.77 28.26),53049,Wadachaur SHP,rolpa,BADACHAUR,4,28.26,82.77,930,Health Post,Hill,SHP,Mid-western
new_HF.3667,POINT (82.62 28.39),53050,Whama HP,rolpa,HWAMA,7,28.39,82.62,2195,Health Post,Hill,HP,Mid-western
new_HF.3668,POINT (82.44 28.41),53051,Wot SHP,rolpa,WOT,6,28.41,82.44,1970,Health Post,Hill,SHP,Mid-western
new_HF.3669,POINT (82.19 28.64),5401,"District Hospital, Rukum",rukum,KHALANGA,2,28.64,82.19,1625,District Hospital,Hill,Government hospital,Mid-western
new_HF.3670,POINT (82.45 28.64),5401,Kotjahari PHC,rukum,KOTJAHARI,2,28.64,82.45,1183,Primary Health Care Centre,Hill,PHCC,Mid-western
new_HF.3671,POINT (82.23 28.66),5401,H.D.C.S. Hospital Chaurjahari,rukum,BIJAYASWORI,4,28.66,82.23,771,Community Hospital (INGO),Hill,Non-government hospital,Mid-western
new_HF.3672,POINT (82.77 28.6),5402,Kol PHC,rukum,KOL,1,28.6,82.77,2028,Primary Health Care Centre,Hill,PHCC,Mid-western
new_HF.3673,POINT (82.27 28.67),54001,Purtimkanda SHP,rukum,PURTIMKANDA,5,28.67,82.27,1612,Health Post,Hill,SHP,Mid-western
new_HF.3674,POINT (82.29 28.63),54002,Kholagaun SHP,rukum,KHOLAGAUN,4,28.63,82.29,1357,Health Post,Hill,SHP,Mid-western
new_HF.3675,POINT (82.23 28.64),54003,Chaurjahari SHP,rukum,BIJAYASWORI,1,28.64,82.23,836,Health Post,Hill,SHP,Mid-western
new_HF.3676,POINT (82.31 28.59),54004,Nuwakot SHP,rukum,NUWAKOT,4,28.59,82.31,1125,Health Post,Hill,SHP,Mid-western
new_HF.3677,POINT (82.39 28.59),54005,Pyaugha SHP,rukum,PEUGHA,6,28.59,82.39,1271,Health Post,Hill,SHP,Mid-western
new_HF.3678,POINT (82.43 28.55),54006,Khara SHP,rukum,KHARA,6,28.55,82.43,1757,Health Post,Hill,SHP,Mid-western
new_HF.3679,POINT (82.4 28.57),54007,Muru SHP,rukum,MURU,8,28.57,82.4,1665,Health Post,Hill,SHP,Mid-western
new_HF.3680,POINT (82.89 28.68),54008,Ranmamaikot SHP,rukum,RANMAMAIKOT,3,28.68,82.89,2867,Health Post,Hill,SHP,Mid-western
new_HF.3681,POINT (82.64 28.59),54009,Kanda HP,rukum,KANDA,3,28.59,82.64,1985,Health Post,Hill,HP,Mid-western
new_HF.3682,POINT (82.73 28.62),54010,Rangsi SHP,rukum,RANGSI,1,28.62,82.73,2048,Health Post,Hill,SHP,Mid-western
new_HF.3683,POINT (82.68 28.68),54011,Pwang SHP,rukum,PWANG,8,28.68,82.68,1378,Health Post,Hill,SHP,Mid-western
new_HF.3684,POINT (82.67 28.57),54012,Morawang SHP,rukum,MORAWANG,3,28.57,82.67,1767,Health Post,Hill,SHP,Mid-western
new_HF.3685,POINT (82.67 28.55),54013,Mahat HP,rukum,MAHAT,1,28.55,82.67,1936,Health Post,Hill,HP,Mid-western
new_HF.3686,POINT (82.67 28.75),54014,Sisne SHP,rukum,SISNE,1,28.75,82.67,2324,Health Post,Hill,SHP,Mid-western
new_HF.3687,POINT (82.86 28.67),54015,Hukam SHP,rukum,HUKAM,1,28.67,82.86,2130,Health Post,Hill,SHP,Mid-western
new_HF.3688,POINT (82.82 28.58),54016,Taksera SHP,rukum,TAKSERA,5,28.58,82.82,2203,Health Post,Hill,SHP,Mid-western
new_HF.3689,POINT (82.63 28.62),54017,Rukumkot HP,rukum,RUKUMKOT,7,28.62,82.63,1620,Health Post,Hill,HP,Mid-western
new_HF.3690,POINT (82.74 28.56),54018,Kankri SHP,rukum,KANKRI,1,28.56,82.74,1872,Health Post,Hill,SHP,Mid-western
new_HF.3691,POINT (82.56 28.53),54019,Chunwang HP,rukum,CHUNWANG,2,28.53,82.56,1931,Health Post,Hill,HP,Mid-western
new_HF.3692,POINT (82.51 28.61),54020,Sankha SHP,rukum,SANKHA,7,28.61,82.51,1912,Health Post,Hill,SHP,Mid-western
new_HF.3693,POINT (82.46 28.6),54021,Bhalakacha SHP,rukum,BHALAKCHA,1,28.6,82.46,1531,Health Post,Hill,SHP,Mid-western
new_HF.3694,POINT (82.5 28.59),54022,Chokhawang SHP,rukum,CHAUKHAWANG,4,28.59,82.5,1298,Health Post,Hill,SHP,Mid-western
new_HF.3695,POINT (82.31 28.68),54023,Garayala SHP,rukum,GARAYALA,5,28.68,82.31,793,Health Post,Hill,SHP,Mid-western
new_HF.3696,POINT (82.35 28.63),54024,Arma SHP,rukum,ARMA,8,28.63,82.35,1156,Health Post,Hill,SHP,Mid-western
new_HF.3697,POINT (82.35 28.66),54025,Simli SHP,rukum,SIMLI,1,28.66,82.35,856,Health Post,Hill,SHP,Mid-western
new_HF.3698,POINT (82.41 28.64),54026,Chhiwang SHP,rukum,CHHIWANG,6,28.64,82.41,906,Health Post,Hill,SHP,Mid-western
new_HF.3699,POINT (82.3 28.74),54027,Ghetma SHP,rukum,GHETMA,1,28.74,82.3,1424,Health Post,Hill,SHP,Mid-western
new_HF.3700,POINT (82.34 28.78),54028,Aathbisdanda SHP,rukum,AATHBISDANDAGAUN,4,28.78,82.34,1407,Health Post,Hill,SHP,Mid-western
new_HF.3701,POINT (82.48 28.85),54029,Gautamkot SHP,rukum,GOTAMKOT,3,28.85,82.48,1597,Health Post,Hill,SHP,Mid-western
new_HF.3702,POINT (82.49 28.8),54030,Syalagadi SHP,rukum,SYALAKHADI,1,28.8,82.49,1982,Health Post,Hill,SHP,Mid-western
new_HF.3703,POINT (82.44 28.71),54031,Magma SHP,rukum,MAGMA,1,28.71,82.44,1497,Health Post,Hill,SHP,Mid-western
new_HF.3704,POINT (82.44 28.67),54032,Jhula SHP,rukum,JHULA,7,28.67,82.44,1574,Health Post,Hill,SHP,Mid-western
new_HF.3705,POINT (82.4 28.7),54033,Duli SHP,rukum,DULI,1,28.7,82.4,1974,Health Post,Hill,SHP,Mid-western
new_HF.3706,POINT (82.54 28.65),54034,Pipal SHP,rukum,PIPAL,6,28.65,82.54,1245,Health Post,Hill,SHP,Mid-western
new_HF.3707,POINT (82.53 28.65),54035,Syalapakha HP,rukum,SYALAPAKHA,5,28.65,82.53,1010,Health Post,Hill,HP,Mid-western
new_HF.3708,POINT (82.58 28.64),54036,Pokhara SHP,rukum,POKHARA,1,28.64,82.58,1168,Health Post,Hill,SHP,Mid-western
new_HF.3709,POINT (82.47 28.68),54037,Baflikot HP,rukum,BANFIKOT,1,28.68,82.47,1431,Health Post,Hill,HP,Mid-western
new_HF.3710,POINT (82.35 28.79),54038,Aathbiskot HP,rukum,AATHBISKOT,2,28.79,82.35,939,Health Post,Hill,HP,Mid-western
new_HF.3711,POINT (82.45 28.63),54039,Musikotkhalanga HP,rukum,KHALANGA,0,28.63,82.45,1390,Health Post,Hill,HP,Mid-western
new_HF.3712,POINT (82.43 28.58),54040,Simratu HP,rukum,RUGHA,2,28.58,82.43,1115,Health Post,Hill,HP,Mid-western
new_HF.3713,POINT (82.71 28.69),54041,Jang HP,rukum,JANG,3,28.69,82.71,1681,Health Post,Hill,HP,Mid-western
new_HF.3714,POINT (83.27 27.42),11626,Aama SHP,rupandehi,AAMA,0,27.42,83.27,73,Health Post,Terai,SHP,Western
new_HF.3715,POINT (83.45 27.62),11627,Aanandaban HP,rupandehi,AANANDABAN,0,27.62,83.45,108,Health Post,Terai,HP,Western
new_HF.3716,POINT (83.41 27.6),11628,Amuwa SHP,rupandehi,AMUWA,0,27.6,83.41,113,Health Post,Terai,SHP,Western
new_HF.3717,POINT (83.32 27.39),11629,Asurena SHP,rupandehi,ASURENA,0,27.39,83.32,67,Health Post,Terai,SHP,Western
new_HF.3718,POINT (83.49 27.49),11630,Bagaha SHP,rupandehi,BAGAHA,0,27.49,83.49,87,Health Post,Terai,SHP,Western
new_HF.3719,POINT (83.37 27.38),11631,Bagauli SHP,rupandehi,BAGAULI,0,27.38,83.37,70,Health Post,Terai,SHP,Western
new_HF.3720,POINT (83.37 27.44),11632,Bairghat SHP,rupandehi,BAIRGHAT,0,27.44,83.37,87,Health Post,Terai,SHP,Western
new_HF.3721,POINT (83.49 27.51),11633,Basantapur PHC,rupandehi,BASANTAPUR,9,27.51,83.49,87,Primary Health Care Centre,Terai,PHCC,Western
new_HF.3722,POINT (83.31 27.42),11634,Betakuiya SHP,rupandehi,BETAKUIYA,0,27.42,83.31,71,Health Post,Terai,SHP,Western
new_HF.3723,POINT (83.26 27.45),11635,Bhagawanpur SHP,rupandehi,BHAGAWANPUR,0,27.45,83.26,78,Health Post,Terai,SHP,Western
new_HF.3724,POINT (83.29 27.56),11636,Karmahawa HP,rupandehi,BISUNPURA,4,27.56,83.29,90,Health Post,Terai,HP,Western
new_HF.3725,POINT (83.59 27.48),11637,Bodabar,rupandehi,BODABAR,0,27.48,83.59,91,Health Post,Terai,SHP,Western
new_HF.3726,POINT (83.36 27.42),11638,Bogadi SHP,rupandehi,BOGADI,0,27.42,83.36,72,Health Post,Terai,SHP,Western
new_HF.3727,POINT (83.46 27.7),11639,Lumbini Zonal Hospital,rupandehi,BUTAWAL MUNICIPALITY,0,27.7,83.46,165,Zonal Hospital,Terai,Government hospital,Western
new_HF.3728,POINT (83.48 27.69),11640,AMDA hospital,rupandehi,BUTAWAL MUNICIPALITY,0,27.69,83.48,141,Other HF (INGO),Terai,Other HFs,Western
new_HF.3729,POINT (83.48 27.69),11641,Medtech Hospital,rupandehi,BUTAWAL MUNICIPALITY,0,27.69,83.48,168,Private Hospital,Terai,Private hospital,Western
new_HF.3730,POINT (83.47 27.7),11642,Butwal Hospital Pvt. Ltd.,rupandehi,BUTAWAL MUNICIPALITY,0,27.7,83.47,174,Private Hospital,Terai,Private hospital,Western
new_HF.3731,POINT (83.46 27.69),11643,Health Care Nursing Home,rupandehi,BUTAWAL MUNICIPALITY,0,27.69,83.46,174,Nursing Home,Terai,Nursing home,Western
new_HF.3732,POINT (83.47 27.7),11644,Lumbini Nursing Home,rupandehi,BUTAWAL MUNICIPALITY,0,27.7,83.47,178,Nursing Home,Terai,Nursing home,Western
new_HF.3733,POINT (83.47 27.69),11645,Marie Stopes Center,rupandehi,BUTAWAL MUNICIPALITY,0,27.69,83.47,181,Other non-governmental,Terai,Other HFs,Western
new_HF.3734,POINT (83.46 27.71),11646,FPAN,rupandehi,BUTAWAL MUNICIPALITY,0,27.71,83.46,156,Other non-governmental,Terai,Other HFs,Western
new_HF.3735,POINT (83.59 27.52),11647,Chhipagada SHP,rupandehi,CHHIPAGADA,0,27.52,83.59,90,Health Post,Terai,SHP,Western
new_HF.3736,POINT (83.57 27.54),11648,Chhotaki Ramnagar SHP,rupandehi,CHHOTAKI RAMNAGAR,0,27.54,83.57,93,Health Post,Terai,SHP,Western
new_HF.3737,POINT (83.44 27.54),11649,Chilhiya SHP,rupandehi,CHILHIYA,0,27.54,83.44,91,Health Post,Terai,SHP,Western
new_HF.3738,POINT (83.36 27.56),11650,Dayanagar HP,rupandehi,DAYANAGAR,0,27.56,83.36,91,Health Post,Terai,HP,Western
new_HF.3739,POINT (83.6 27.64),11651,Devadaha SHP,rupandehi,DEVADAHA,0,27.64,83.6,123,Health Post,Terai,SHP,Western
new_HF.3740,POINT (83.55 27.52),11652,Dhakadhai PHC,rupandehi,DHAKADHAI,0,27.52,83.55,86,Primary Health Care Centre,Terai,PHCC,Western
new_HF.3741,POINT (83.32 27.54),11653,Dhamauli SHP,rupandehi,DHAMAULI,0,27.54,83.32,84,Health Post,Terai,SHP,Western
new_HF.3742,POINT (83.31 27.69),11654,Dudharakchhe SHP,rupandehi,DUDHARAKCHHE,0,27.69,83.31,114,Health Post,Terai,SHP,Western
new_HF.3743,POINT (83.29 27.52),11655,Ekala SHP,rupandehi,EKALA,0,27.52,83.29,82,Health Post,Terai,SHP,Western
new_HF.3744,POINT (83.3 27.38),11656,Farena SHP,rupandehi,FARENA,0,27.38,83.3,68,Health Post,Terai,SHP,Western
new_HF.3745,POINT (83.28 27.65),11657,Gajedi SHP,rupandehi,GAJEDI,4,27.65,83.28,107,Health Post,Terai,SHP,Western
new_HF.3746,POINT (83.51 27.58),11658,Gangoliya,rupandehi,GANGOLIYA,0,27.58,83.51,102,Health Post,Terai,SHP,Western
